コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
3329	東和フードサービス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	2047.0	0.98	20.0	0.98	20.0	0.98	配当あり	いいえ	22.01	2.13	165.2	2200.0	1992.0	Consumer Cyclical	あり	優待食事券（アプリポイント）: 100株以上 | ◇どちらかを選択 ①3枚 ②1,500ポイント | ◇優待券（1枚当たり500円相当）①、またはアプリポイント②を選択 ※椿屋珈琲グループアプリポイントは、アプリ内に記載の店舗および椿屋珈琲オンラインショップにて１ポイント＝１円として利用できます。 ■贈呈時期 確定日4月末：6月下旬 確定日10月末：翌年1月上旬 / 200株以上 | ◇どちらかを選択 ①4枚 ②2,000ポイント / 400株以上 | ◇どちらかを選択 ①7枚 ②3,500ポイント / 800株以上 | ◇どちらかを選択 ①14枚 ②7,000ポイント / 2,400株以上 	100	高			OK	OK	OK	通常掲載可	OK	OK
332A	ミーク	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	982.0						配当未取得		14.39	1.85	112.7	1765.0	757.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3333	あさひ	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	1279.0	3.91	50.0	3.95	50.0	3.91	配当あり	いいえ	14.67	0.8	333.1	1457.0	1224.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
3349	コスモス薬品	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	6165.0	1.22	75.0	1.25	75.0	1.22	配当あり	いいえ	15.66	1.78	4886.2	10045.0	5615.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
334A	ビジュアル・プロセッシング・ジャパン	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	908.0	2.53	23.0	2.51	23.0	2.53	配当あり	いいえ	16.48	1.18	30.2	1269.5	687.5	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
3350	メタプラネット	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	197.0						配当未取得			0.62	2524.0	1681.0	195.0	Consumer Cyclical	あり	ホテル宿泊割引、ビットコイン関連、優待プログラム: 100株以上 | ◇価値観に沿ったユニークな商品、サービス、体験を提供。 | ◇提供内容 1、Wealth 資産形成 2、Health 健康 3、Joy 人生の楽しみ 4、プレミアム体験 ※詳細はHPに掲載 https://metaplanet.jp/ja/benefits ■贈呈時期 毎年2月初旬頃	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3352	バッファロー	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1658.0	4.22	70.0	4.22	70.0	4.22	配当あり	いいえ	8.79	0.6	38.9	2120.0	1323.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
3353	メディカル一光グループ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	2740.0	4.38	120.0	4.41	120.0	4.38	配当あり	いいえ	8.09	0.66	103.2	4410.0	2590.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
3355	クリヤマホールディングス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1585.0	3.85	61.0	3.89	61.0	3.85	配当あり	いいえ	7.9	0.62	312.6	2021.0	1444.0	Industrials	あり	QUOカード: 200株以上 | 【1年以上保有】 1,000円相当 【3年以上保有】 2,000円相当 | ■継続保有期間について 継続保有とは、12 月末日時点及び６月末日時点における当社株主名簿に、同一株主番号にて各区分の最小株式数を下回ることなく保有、連続して記載されていることを言います。 1年以上継続保有：連続して3回以上 3年以上継続保有：連続して7回以上 ■贈呈時期 毎年3月下旬 / 1,000株以上 | 【1年以上保有】 2,000円相当 【3年以上保有】 4,000円相当 / 2,000株以上 | 【1年以上保有】 4,000円相当 【3年以上保有】 8,000円相当	200	高			OK	OK	OK	通常掲載可	OK	OK
3358	Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	91.0	2.2	2.0	2.35	2.0	2.2	配当あり	いいえ	50.84	1.52	33.8	174.0	82.0	Consumer Cyclical	あり	自社オンラインショップ・ポイント、QUOカード: 2,500株以上 | 【1年以上保有】 2,050ポイント | ※株主優待株式数は、それぞれの基準となる株式数を１年以上継続して保有する事が条件。 ■継続保有期間について 1年以上保有している株主様とは、9月末分は、毎年9月末時点とその同年の3月末及び前年の9月末から3回連続して、同じ株主番号で当社株主名簿に記載または記録されている株主様といたします。 ◇公式オンラインショップ「山小屋からの贈り物」で利用可能な「ポイント」を進呈。「ラーメンセット」、「肉・鍋・加工品」、「お店そのままの生餃子」、「ラーメン屋のチャーハン」「特選ギフト（お中元＝6	2500	高			OK	OK	OK	通常掲載可	OK	OK
3359	ｃｏｔｔａ	グロース（内国株式）	6050	卸売業	13	商社・卸売	-	-	497.0	2.01	10.0	1.98	10.0	2.01	配当あり	いいえ	11.58	1.11	52.7	616.0	424.0	Consumer Cyclical	あり	自社販売サイト割引券、デジタルギフト: 100株以上 | 【3年未満保有】 10％割引（期間中 12 回まで利用可能、年間使用限度額 10 万円） 【3年以上保有】 15％割引（期間中 12 回まで利用可能、年間使用限度額 20 万円） | ■継続保有期間について 「３年以上継続して」とは、毎年３月31日および９月30日の当社株主名簿に、「同一株主番号」で連続して７回以上記録された株主様といたします。 ■利用案内 毎年12月下旬。利用は届いてから、権利確定日の翌年の 12 月末まで、使用可能。 / 500株以上 | 15％割引（常時利用可能、年間使用限度額 なし）	100	高			OK	OK	OK	通常掲載可	OK	OK
335A	ミライロ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	334.0						配当未取得		52.43	4.08	36.8	678.0	334.0	Technology	あり	自社運営・検定割引: 100株以上 | 【6カ月未満保有】 ・ユニバーサルマナー検定３級（オンライン、eラーニング）受講料 50％割引 【6カ月以上保有】 ◇いずれかを選択 1、ユニバーサルマナー検定３級（オンライン、eラーニング）受講料 80％割引 2、研修の受講料を 50％割引 「認知症対応マナー研修（eラーニング）」 「LGBTQ+対応マナー研修（eラーニング）」 「ユニバーサルワーク研修（eラーニング）」 「ユニバーサルコミュニケーション研修（eラーニング）」 【1年以上保有】 ◇研修及び検定の受講料を 80％割引 「ユニバーサルマナー検定３級（オンライン、eラーニング）」 「認知症対	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3360	シップヘルスケアホールディングス	プライム（内国株式）	6050	卸売業	13	商社・卸売	4	TOPIX Mid400	2124.0	3.06	65.0	3.1	65.0	3.06	配当あり	いいえ	14.73	1.29	1954.5	2839.0	1927.5	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
3361	トーエル	スタンダード（内国株式）	6100	小売業	14	小売	-	-	860.0	2.67	23.0	2.68	23.0	2.67	配当あり	いいえ	10.0	0.73	161.0	967.0	779.0	Utilities	あり	自社取扱商品: 500株以上 | 1,500円相当 ◆以下内容詳細 《2026年4月》 ・アルピナペットボトル(夏ラベル/赤)280mL×16本 《2025年10月》 ・アルピナペットボトル(Xmasラベル/ギフト)280mL×8本 ・2026年トーエルカレンダー / 1,000株以上 | 3,000円相当 ◆以下内容詳細 《2026年4月》 ・アルピナペットボトル(夏ラベル/赤)280mL×24本 ・オリジナルスポンジ×1個 《2025年10月》 ・アルピナペットボトル(Xmasラベル/ツリー)280mL×24本 ・2026年トーエルカレンダー	500	高			OK	OK	OK	通常掲載可	OK	OK
336A	ダイナミックマッププラットフォーム	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	739.0						配当未取得			2.42	174.6	1325.0	532.0	Communication Services	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3370	フジタコーポレーション	スタンダード（内国株式）	6100	小売業	14	小売	-	-	440.0	0.68	3.0	0.68	3.0	0.68	配当あり	いいえ	12.22	4.38	15.1	631.0	314.0	Consumer Cyclical	あり	自社製品、外食店カード: 100株以上 | 【1年未満保有】 1,000円相当 【1年以上保有】 1,500円相当 | ◇以下のコースより 1 つを選択。 ・A コース： 株主優待カタログ ・B コース： ミスタードーナツカード（チャージ済みプリペイドカード） ・C コース： モスカード（チャージ済みプリペイドカード） ※チャージ済みカードは全国の該当ブランド店舗で金額分の利用が可能。 ■継続保有期間について 毎年3月31日および9月30日現在の当社株主名簿に、同一株主番号で 1 年以上継続して保有（株主名簿に連続して 3 回以上記載）されている株主様といたします。 / 500株以上 | 【1	100	高			OK	OK	OK	通常掲載可	OK	OK
3371	ソフトクリエイトホールディングス	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1684.0	3.68	62.0	3.69	62.0	3.68	配当あり	いいえ	10.34	1.67	428.7	2425.0	1569.0	Technology	あり	オリジナルQUOカード: 100株以上 | 500円相当（年間 1,000円相当） | ■贈呈時期 確定日3月末：6月頃 確定日9月末：12月頃 / 200株以上 | 1,000円相当（年間 2,000円相当） / 600株以上 | 1,500円相当（年間 3,000円相当） / 1,800株以上 | 2,000円相当（年間 4,000円相当） / 3,000株以上 | 2,500円相当（年間 5,000円相当） / 4,200株以上 | 3,000円相当（年間 6,000円相当） / 6,000株以上 | 3,500円相当（年間 7,000円相当）	100	高			OK	OK	OK	通常掲載可	OK	OK
3372	関門海	スタンダード（内国株式）	6100	小売業	14	小売	-	-	219.0						配当未取得		24.23	2.13	30.0	265.0	217.0	Consumer Cyclical	あり	株主優待券: 100株以上 | 2,000円相当[税込]× 1枚 (年間 4,000円相当) | ※1、「玄品」各店で利用できます。 ※2、 4,000円[税込]以上のコース料理すべて（1コース毎に1枚限り） または、お取り寄せ（1商品につき1枚ご利用可能）。 ※3、お取り寄せの利用および優待内容の詳細は、株主宛に郵送のパンフレットを確認。 ■贈呈時期 確定日3月末：6月下旬 確定日9月末：12月下旬 / 300株以上 | 2,000円相当[税込]× 2枚 (年間 8,000円相当) / 600株以上 | 2,000円相当[税込]× 4枚 (年間 16,000円相当) / 1,000株以上 |	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3374	内外テック	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	3390.0	3.24	110.0	3.12	110.0	3.24	配当あり	いいえ	12.2	0.93	118.6	3630.0	2001.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
3375	ＺＯＡ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1660.0	4.52	75.0	4.63	75.0	4.52	配当あり	いいえ	6.38	0.66	20.9	2072.0	1545.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
3377	バイク王＆カンパニー	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	384.0	2.86	11.0	2.87	11.0	2.86	配当あり	いいえ	16.63	0.79	55.0	555.0	358.0	Consumer Cyclical	あり	自社商品購入割引券: 100株以上 | ◆以下優待内容詳細 1、126cc以上のバイク購入の際、バイク1台につき30,000円割引 2、126cc以上のバイク購入時、バイク王メンテナンスパック加入10,000円割引 ※ただし2のみの利用は不可 ■送付時期 定時株主総会終了後の発送予定。	100	高			OK	OK	OK	通常掲載可	OK	OK
3382	セブン＆アイ・ホールディングス	プライム（内国株式）	6100	小売業	14	小売	1	TOPIX Core30	1903.5	3.15	60.0	3.14	60.0	3.15	配当あり	いいえ	16.02	1.22	44004.0	2417.0	1811.0	Consumer Defensive	あり	グループ共通商品券: 100株以上 | 【3年未満保有】 2,000円相当 【3年以上保有】 2,500円相当 | ◇寄付（WFP国連世界食糧計画）の選択も可能。 ※一部利用できない店舗、商品・サービスがあります。 ■継続保有期間について 「基準日（毎年8月末日、2月末日）において、同一の株主番号で株主名簿に連続して記載された期間」とします。 ■贈呈時期 6月下旬 / 400株以上 | 【3年未満保有】 2,500円相当 【3年以上保有】 3,000円相当 / 700株以上 | 【3年未満保有】 3,000円相当 【3年以上保有】 3,500円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
3386	コスモ・バイオ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1249.0	4.0	50.0	4.04	50.0	4.0	配当あり	いいえ	21.08	0.75	70.9	1486.0	1083.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
3387	クリエイト・レストランツ・ホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	719.0	0.7	5.0	0.71	5.0	0.7	配当あり	いいえ	64.77	6.92	3027.2	833.5	685.0	Consumer Cyclical	あり	優待食事券: 100株以上 | 1,500円相当 (年間 3,000円相当) | ※優待券はそのまま利用できるほか、電子チケットとしても利用可能（専用アプリを使用）。 ※利用可能店舗はHPにて確認ください。 https://www.createrestaurants.com/ ■贈呈時期 基準日2月末:5月中旬 基準日8月末:11月中旬 / 200株以上 | 3,000円相当 (年間 6,000円相当) / 300株以上 | 4,000円相当 (年間 8,000円相当) / 400株以上 | 5,000円相当 (年間 10,000円相当) / 500株以上 | 6,000円相当 (年間 12,	100	高			OK	OK	OK	通常掲載可	OK	OK
3388	明治電機工業	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	2092.0	4.59	96.0	4.58	96.0	4.59	配当あり	いいえ	9.37	0.7	263.6	2516.0	1820.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
338A	ＺｅｎｍｕＴｅｃｈ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1899.0						配当未取得		31.47	3.27	51.7	6945.0	1890.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3391	ツルハホールディングス	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	1999.0	2.4	48.0	2.4	48.0	2.4	配当あり	いいえ	13.87	1.03	9056.0	2993.0	1889.0	Healthcare	あり	株主ギフト券、または寄付: 100株以上 | 5,000円相当 | ※寄付の選択も可能。 “未使用の株主ギフト券冊子”を返送することにより、株主様に代わり金額相当分を寄付。 ◆利用可能施設（予定） ツルハグループおよびウエルシアグループの各店舗にて利用可能なよう、検討を進めています。 ■贈呈時期 株主総会終了後、5月下旬に総会決議通知に同封 / 500株以上 | 10,000円相当 / 1,000株以上 | 15,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
3392	デリカフーズホールディングス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	823.0	3.28	27.0	3.28	27.0	3.28	配当あり	いいえ	9.22	1.28	133.7	1033.0	584.0	Consumer Defensive	あり	自社商品詰合せ、ＥＣポイント、QUOカード: 400株以上 | 【6カ月以上保有】 ◇以下より1点を選択 1、QUOカード 2,000円相当 2、青果ボックス 3,000円相当 3、RAKUSAI オンラインポイント　3,500円分 | ■継続保有期間について 【6か月以上継続保有】とは、権利確定日（毎年9月末日）の当社株主名簿に記載または記録されており、6か月以上継続して当社株式を保有（毎年3月末日、9月末日時点の当社株主名簿に同一の株主番号で2回以上連続して記載または記録）されていること。 【3年以上継続保有】とは、毎年3月末日、9月末日時点の当社株主名簿に同一の株主番号で7回以上連続して	400	高			OK	OK	OK	通常掲載可	OK	OK
3393	スターティアホールディングス	プライム（内国株式）	6050	卸売業	13	商社・卸売	-	-	2988.0	10.44	312.0	10.51	312.0	10.44	配当あり	いいえ	12.05	3.15	279.4	3100.0	2545.0	Technology	なし			高	高利回り要確認	1株配当が株価の10%以上 / 配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
3395	サンマルクホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	2483.0	2.17	54.0	2.19	54.0	2.17	配当あり	いいえ	19.84	1.69	532.3	3195.0	2287.0	Consumer Cyclical	あり	株主優待カード: 100株以上 | ◆下記の料金相当額を割引 20%割引：ベーカリーレストラン・サンマルク、サンマルクカフェ、ベーカリーレストラン・バケット、BISTRO309、ブレッドガーデン、パントリエ、BAKERY RESTAURANT C、ベーカリー カフェ C、Petrichor Bakery and Cafe、FAMITERIA.8、生麺工房鎌倉パスタ、ぎをん椿庵、スパゲッティバジリコ、てっぱんのスパゲッティ、おだしもん、神戸元町ドリア(横濱元町ドリアを含む)、グリル蔵敷、チーズ&ドリア.スイーツ、Wallace Brothers Cheese Bar、台湾小籠包、石焼炒飯店、九份	100	高			OK	OK	OK	通常掲載可	OK	OK
3396	フェリシモ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	865.0	2.89	25.0	2.92	25.0	2.89	配当あり	いいえ	17.18	0.31	61.6	958.0	809.0	Consumer Cyclical	あり	株主優待商品: 100株以上 | 【1年未満保有株主】 1,000円相当 【1年以上保有株主】 3,000円相当 【10年以上保有株主】 8,000円相当 | ※2026年 フェリシモ企画商品 ■継続保有期間について 毎年８月31日現在の株主名簿において、下記の基準により、過去にさかのぼって同じ株主番号にて記載または記録された回数によってカウントします。なお、株主名簿の記載または記録は毎年２月末日、８月31日にその時点の株主に対して行います。 株式保有期間１年未満：１回以上２回以下 株式保有期間１年以上10年未満：３回以上20回以下 株式保有期間10年以上：21回以上 ■贈呈時期 12月を予定	100	高			OK	OK	OK	通常掲載可	OK	OK
3397	トリドールホールディングス	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	3736.0	0.32	12.0	0.32	12.0	0.32	配当あり	いいえ	174.17	3.55	3284.6	5391.0	3492.0	Consumer Cyclical	あり	株主優待カード（電子式）: 100株以上 | 3,000円相当 （年間6,000円相当） | ※1 他の割引券、クーポンとの 併用が可能。 ※2 つり銭はでない。 ※3 利用可能店舗 丸亀製麺、KONA'S、肉のヤマ牛、 トリドールジャパン、ZUND、 アクティブソースが運営する国内店舗 （一部利用できない店舗あり） ■継続保有期間について 「1年以上保有」とは、9月30日および3月31日を基準日とする株主名簿に200株以上保有と記載された場合を１回目とし、それを含む３回連続して同一株主番号で200株以上の保有と記載されることを指す。 / 200株以上 | 【1年未満保有】 4,000円相当 	100	高			OK	OK	OK	通常掲載可	OK	OK
3399	丸千代山岡家	スタンダード（内国株式）	6100	小売業	14	小売	-	-	3245.0	0.92	30.0	0.92	30.0	0.92	配当あり	いいえ	17.28	42.39	639.3	4070.0	2595.0	Consumer Cyclical	あり	株主優待券: 100株以上 | ・無料券 2枚 | ※1、ラーメン山岡家、極煮干し本舗、 極味噌本舗の希望する ラーメン1杯(税込550円～1,470円相当) と引き換えられる優待券 ※2、「山岡家商店」で販売しているセット 乾麺5個入り(醤油・味噌・塩・特製味噌・辛味噌) ※3、お米「北海道産」 / 200株以上 | ■以下より1点を選択 1、無料券 3枚 2、乾麺 1セット 3、お米 2kg / 500株以上 | ■以下より1点を選択 1、無料券 5枚 2、乾麺 2セット 3、お米 4kg / 1,000株以上 | ■以下より1点を選択 1、無料券 7枚 2、乾麺 3セット 3、お米 6k	100	高			OK	OK	OK	通常掲載可	OK	OK
339A	プログレス・テクノロジーズ　グループ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	892.0	3.36	30.0	3.4	30.0	3.36	配当あり	いいえ	6.01	1.15	68.0	1594.0	870.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
3401	帝人	プライム（内国株式）	3100	繊維製品	4	素材・化学	4	TOPIX Mid400	1639.5	3.05	50.0	3.07	50.0	3.05	配当あり	いいえ		0.87	3162.9	1773.0	1156.5	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
3402	東レ	プライム（内国株式）	3100	繊維製品	4	素材・化学	4	TOPIX Mid400	1138.5	2.28	26.0	2.25	26.0	2.28	配当あり	いいえ	21.51	0.92	16591.8	1353.5	913.7	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
3405	クラレ	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	1686.5	3.2	54.0	3.18	54.0	3.2	配当あり	いいえ	71.4	0.69	5081.4	1946.0	1490.5	Basic Materials	あり	オリジナルカタログギフト、カレンダー: 1,000株以上 | 【3年未満保有株主】 3,000円相当 【3年以上保有株主】 10,000円相当 | ■継続保有期間について 保有期間は毎年12月末時点の株主名簿に同一株主番号で連続して記載または記録された回数をもとに算出いたします。 ■贈呈時期 毎年3月末に案内	1000	高			OK	OK	OK	通常掲載可	OK	OK
3407	旭化成	プライム（内国株式）	3200	化学	4	素材・化学	2	TOPIX Large70	1794.0	2.45	44.0	2.45	44.0	2.45	配当あり	いいえ	15.34	1.17	24253.6	1889.0	996.8	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
3409	北紡	スタンダード（内国株式）	3100	繊維製品	4	素材・化学	-	-	89.0						配当未取得			1.8	28.1	293.0	87.0	Consumer Cyclical	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
340A	ジグザグ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	311.0						配当未取得		11.03	1.86	24.1	931.0	303.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3415	ＴＯＫＹＯ　ＢＡＳＥ	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	343.0	2.04	7.0	2.05	7.0	2.04	配当あり	いいえ	12.59	2.39	146.2	594.0	324.0	Consumer Cyclical	あり	買物優待券: 100株以上 | 【2年未満保有】 2,000円相当 【2年以上保有】 4,000円相当 | ※自社運営のオンラインストアまたは、国内実店舗での利用券。 ■継続保有期間について 2年以上保有の条件：毎期末の1月末日時点と毎中間期末の7月末時点の株主名簿に、同一株主番号で連続5回以上記録されていることといたします。 ■贈呈時期 毎年4月に発送する「定時株主総会招集ご通知」に同封。 有効期限は翌年３月末日まで。 / 1,000株以上 | 【2年未満保有】 8,000円相当 【2年以上保有】 16,000円相当 / 5,000株以上 | 【2年未満保有】 15,000円相当 【2年以上	100	高			OK	OK	OK	通常掲載可	OK	OK
3416	ピクスタ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	809.0	5.56	45.0	5.59	45.0	5.56	配当あり	いいえ	15.2	1.27	14.0	1095.0	782.0	Consumer Cyclical	あり	自社割引券: 100株以上 | 出張撮影サービス 「fotowa（フォトワ）」割引券 1枚（5,000円相当） | ※1単元（100株）につき1枚、 上限10枚まで贈呈。	100	高			OK	OK	OK	通常掲載可	OK	OK
3417	大木ヘルスケアホールディングス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1123.0	2.67	30.0	2.67	30.0	2.67	配当あり	いいえ	11.43	0.45	153.2	1472.0	1047.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
3418	バルニバービ	グロース（内国株式）	6100	小売業	14	小売	-	-	1096.0	0.68	7.5	0.68	7.5	0.68	配当あり	いいえ	26.2	1.96	118.5	1247.0	1008.0	Consumer Cyclical	あり	電子チケット: 100株以上 | 3,000円相当 | ◇対象店舗で利用可能な電子チケット。 ※お取り寄せサイトの割引コード、または当社オリジナル商品の組み合わせも選択できます。 / 200株以上 | 6,000円相当 / 300株以上 | 9,000円相当 / 400株以上 | 12,000円相当 / 500株以上 | 15,000円相当 / 600株以上 | 18,000円相当 / 700株以上 | 21,000円相当 / 800株以上 | 24,000円相当 / 900株以上 | 27,000円相当 / 1,000株以上 | 30,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
341A	トヨコー	グロース（内国株式）	2050	建設業	3	建設・資材	-	-	2020.0						配当未取得		52.52	9.82	275.5	3600.0	1755.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3420	ケー・エフ・シー	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1506.0	9.3	140.0	9.31	140.0	9.3	配当あり	いいえ	10.62	0.5	110.8	1746.0	1470.0	Industrials	なし			高	高利回り要確認	配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
3421	稲葉製作所	スタンダード（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	1754.0	2.51	44.0	2.55	44.0	2.51	配当あり	いいえ	16.27	0.62	276.1	1891.0	1558.0	Consumer Cyclical	あり	オリジナル図書カード、地域特産品: 100株以上 | 1、オリジナル図書カード 1,000円相当 ■贈呈時期：10月下旬 / 300株以上 | ◆以下より1点を選択 1、オリジナル図書カード 3,000円相当 2、複数の地域特産品 3,000円相当 ■贈呈時期：9月上旬申込み	100	高			OK	OK	OK	通常掲載可	OK	OK
3422	Ｊ－ＭＡＸ	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	490.0	1.63	8.0	1.62	8.0	1.63	配当あり	いいえ	6.31	0.29	56.3	516.0	304.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
3423	エスイー	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	262.0	4.58	12.0	4.55	12.0	4.58	配当あり	いいえ		0.76	79.1	335.0	257.0	Industrials	あり	防災用品: 2,000株以上 | 【3年未満保有株主】 1,000円相当 【3年以上保有株主】 3,000円相当 | 災害時に備える防災用品（非常食を含む） ならびに一般用品を含めた複数の品目 リストの中から選択。 ※社会貢献団体への寄付も可能。 期日までに希望の優待品の連絡が ない場合、同額を寄付する予定。 ■継続保有期間について 当年基準日の株主名簿に記載された株主様で3年前以降のすべての基準日において、株主番号が継続して同一の方。 ■贈呈時期：7月上旬	2000	高			OK	OK	OK	通常掲載可	OK	OK
3426	アトムリビンテック	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1303.0	2.42	31.5	2.41	31.5	2.42	配当あり	いいえ	13.75	0.49	52.0	1598.0	1278.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
3431	宮地エンジニアリンググループ	プライム（内国株式）	3550	金属製品	3	建設・資材	6	TOPIX Small 1	1540.0	4.87	75.0	4.95	75.0	4.87	配当あり	いいえ	12.51	0.95	408.4	2157.0	1429.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
3433	トーカロ	プライム（内国株式）	3550	金属製品	3	建設・資材	6	TOPIX Small 1	3280.0	2.62	86.0	2.58	86.0	2.62	配当あり	いいえ	19.4	2.92	1950.6	3460.0	1832.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
3434	アルファＣｏ	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1204.0	4.98	60.0	4.96	60.0	4.98	配当あり	いいえ	8.36	0.3	115.7	1405.0	1018.0	Consumer Cyclical	あり	株主優待カタログ: 300株以上 | 3,000円相当 / 500株以上 | 5,000円相当 / 1,000株以上 | 10,000円相当	300	高			OK	OK	OK	通常掲載可	OK	OK
3435	サンコーテクノ	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1428.0	3.22	46.0	3.24	46.0	3.22	配当あり	いいえ	7.15	0.57	113.0	1498.0	1210.0	Industrials	あり	QUOカード: 100株以上 | 500円相当（3月のみ） | ■贈呈時期 定時株主総会終了後、決議通知書に同封。（3月末） / 500株以上 | 1,000円相当（3月・9月） 年間　2,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
