コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
5902	ホッカンホールディングス	プライム（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	2343.0	5.98	140.0	6.0	140.0	5.98	配当あり	いいえ	8.8	0.48	288.5	2533.0	1864.0	Consumer Cyclical	あり	自社製品詰合せ、寄付: 100株以上 | 【1年以上保有】 3,000円相当 | ◇以下の5つのコースより選択。 1、食品缶詰詰合せ 2、お菓子缶セット 3、バラエティセット（お菓子、缶詰） 4、食料支援団体への寄付 5、自然環境保護団体への寄付 ■継続保有期間について 基準日、基準日の前年の9月30日および同3月31日の当社株主名簿のすべてに、同一株主番号で100株以上の保有が記載又は記録されている株主様をいいます。 ■贈呈時期 毎年9月下旬 / 1,000株以上 | 【1年以上保有】 6,000円相当 / 2,000株以上 | 【1年以上保有】 8,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
5903	シンポ	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1680.0	2.5	42.0	2.5	42.0	2.5	配当あり	いいえ	20.04	1.3	92.4	1700.0	1141.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5905	日本製罐	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1339.0	2.99	40.0	3.0	40.0	2.99	配当あり	いいえ		0.47	18.1	1497.0	1170.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
5906	エムケー精工	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	784.0	2.3	18.0	2.28	18.0	2.3	配当あり	いいえ	4.68	0.56	109.2	1009.0	478.0	Technology	あり	QUOカードPay、カタログギフト: 100株以上 | 【2年未満保有】 QUOカードPay　500円相当 【2年以上保有】 QUOカードPay　1,000円相当 | ■継続保有期間について 「２年以上継続保有」の判定は、毎年３月 20 日に実施し、同日及び９月 20 日の株主名簿において、同一株主番号で５回以上連続して記載または記録されていることを条件とします。 【発送時期】 株主総会後送付 / 500株以上 | 【2年未満保有】 1、QUOカードPay　500円相当 2、カタログギフト　5,000 円相当 【2年以上保有】 1、QUOカードPay　1,000円相当 2、カタログギフト　10	100	高			OK	OK	OK	通常掲載可	OK	OK
5909	コロナ	スタンダード（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	965.0	2.9	28.0	2.96	28.0	2.9	配当あり	いいえ	28.47	0.36	282.2	1110.0	893.0	Consumer Cyclical	あり	QUOカード: 100株以上 | 500円相当 | ■発送時期 6月下旬、株主総会後に郵送する決議通知等に同封。 / 500株以上 | 1,000円相当 / 1,000株以上 | 3,000円相当 / 5,000株以上 | 5,000円相当 / 10,000株以上 | 8,000円相当 / 50,000株以上 | 10,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
5911	横河ブリッジホールディングス	プライム（内国株式）	3550	金属製品	3	建設・資材	6	TOPIX Small 1	2814.0	4.62	130.0	4.64	130.0	4.62	配当あり	いいえ	12.88	0.82	1107.5	3265.0	2507.0	Industrials	あり	オリジナルQUOカード: 1,000株以上 | 【5年未満保有株主】 1,000円相当 【5年以上保有株主】 2,000円相当 | ■贈呈時期 6月下旬の「定時株主総会決議通知」に同封。	1000	高			OK	OK	OK	通常掲載可	OK	OK
5915	駒井ハルテック	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	2340.0	2.99	70.0	2.96	70.0	2.99	配当あり	いいえ	32.39	0.31	107.2	2894.0	1536.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5918	瀧上工業	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	7070.0	1.41	100.0	1.41	100.0	1.41	配当あり	いいえ	15.3	0.29	145.9	7940.0	6350.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5921	川岸工業	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	3930.0	2.29	90.0	2.27	90.0	2.29	配当あり	いいえ	9.52	0.37	108.2	4630.0	3705.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5922	那須電機鉄工	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	17560.0	2.56	450.0	2.58	450.0	2.56	配当あり	いいえ	8.24	0.62	204.8	20780.0	12960.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5923	高田機工	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1102.0	4.54	50.0	4.54	50.0	4.54	配当あり	いいえ		0.44	64.2	1364.0	1008.0	Industrials	あり	オリジナルQUOカード: 300株以上 | 2,000円相当 | ■贈呈時期 定時株主総会終了後の6月下旬の「定時株主総会決議ご通知」とともに発送。 / 1,000株以上 | 5,000円相当	300	高			OK	OK	OK	通常掲載可	OK	OK
5928	アルメタックス	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	270.0	2.96	8.0	2.96	8.0	2.96	配当あり	いいえ	17.54	0.41	28.3	329.0	250.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5929	三和ホールディングス	プライム（内国株式）	3550	金属製品	3	建設・資材	4	TOPIX Mid400	3729.0	3.54	132.0	3.52	132.0	3.54	配当あり	いいえ	13.24	2.25	7817.6	4931.0	3258.0	Industrials	あり	オリジナルQUOカード: 100株以上 | 【2年未満保有株主】 500円相当 | ■継続保有期間について 保有期間は株主番号で管理し、毎年3月末日、9月末日の権利確定日毎に同一の株主番号であることを確認できる株主様の保有期間をカウントいたします。従来から同一の株主番号で保有されている株主様は、従来の保有期間もカウントいたします。 / 1,000株以上 | 【2年未満保有株主】 500円相当 【2年以上保有株主】 2,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
5930	文化シヤッター	プライム（内国株式）	3550	金属製品	3	建設・資材	6	TOPIX Small 1	1911.0	3.87	74.0	3.93	74.0	3.87	配当あり	いいえ	10.67	1.12	1344.2	2772.0	1769.0	Industrials	あり	QUOカード: 100株以上 | 【3年未満保有】 1,000円相当 【3年以上保有】 2,000円相当 | ■継続保有期間について 継続保有期間３年以上とは、株主名簿基準日（３月末および９月末）の株主名簿に、100株以上の保有記録が同一株主番号で7回以上連続している場合をいいます。 ■贈呈時期 毎年６月の定時株主総会後に発送する「定時株主総会決議通知」に同封。 / 500株以上 | 【3年未満保有】 2,000円相当 【3年以上保有】 3,000円相当 / 1,000株以上 | 【3年未満保有】 3,000円相当 【3年以上保有】 4,000円相当 / 5,000株以上 | 【3年未満保有】	100	高			OK	OK	OK	通常掲載可	OK	OK
5932	三協立山	プライム（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	619.0	4.04	25.0	4.04	25.0	4.04	配当あり	いいえ		0.2	194.0	736.0	590.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5933	アルインコ	プライム（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	1051.0	4.38	46.0	4.38	46.0	4.38	配当あり	いいえ	11.96	0.63	208.6	1204.0	1000.0	Technology	あり	ＶＪＡギフトカード: 500株以上 | 【3年未満保有株主】 1,000円相当 【3年以上保有株主】 2,000円相当 | ■継続保有期間について 3年以上継続保有とは、半期ベースで連続7回以上株主名簿に記載された場合をいいます。 / 1,000株以上 | 【3年未満保有株主】 2,000円相当 【3年以上保有株主】 3,000円相当 / 5,000株以上 | 【3年未満保有株主】 4,000円相当 【3年以上保有株主】 5,000円相当 / 10,000株以上 | 【3年未満保有株主】 6,000円相当 【3年以上保有株主】 8,000円相当	500	高			OK	OK	OK	通常掲載可	OK	OK
5936	東洋シヤッター	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	890.0	4.83	43.0	4.82	43.0	4.83	配当あり	いいえ	6.79	0.54	56.4	1000.0	803.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5938	ＬＩＸＩＬ	プライム（内国株式）	3550	金属製品	3	建設・資材	4	TOPIX Mid400	1771.0	5.08	90.0	5.12	90.0	5.08	配当あり	いいえ	62.58	0.77	5092.9	1990.0	1571.5	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5939	大谷工業	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	4970.0	0.6	30.0	0.6	30.0	0.6	配当あり	いいえ	13.04	0.88	38.7	10630.0	4845.0	Industrials	あり	地域特産品: 100株以上 | ◆下記より1点を選択 1、とやまの地酒　特選詰合せ 2、宇都宮みんみんの餃子 3、ホウライ 那須千本松牧場 プレミアムアイスクリーム（ミレピーニ） 4、ホテルニューオータニ　マンゴープリン 5、JAいみず野　富山の新米（富富富）5kg 《申込方法》 6月下旬に「株主総会決議ご通知」とともに「株主優待 商品のご案内」を送付。	100	高			OK	OK	OK	通常掲載可	OK	OK
5940	不二サッシ	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	702.0	4.27	30.0	4.29	30.0	4.27	配当あり	いいえ	4.34	0.35	88.0	1082.0	662.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5941	中西製作所	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	2500.0	8.0	200.0	7.99	200.0	8.0	配当あり	いいえ	7.01	2.22	155.3	2778.0	2313.0	Consumer Cyclical	あり	マックカード: 100株以上 | 【1年未満保有】 ブロンズ（1,000円相当） 【1年以上保有】 シルバー（2,000円相当） 【2年以上保有】 ゴールド（3,000円相当） | ◇保有株式数と保有期間に応じて当社オリジナル・デザインの「マックカード」を贈呈。（全国のマクドナルド店舗で利用可能、1枚：500円券） ■継続保有期間について 毎年3月31日を「基準日」として、「基準日」現在の当社株主名簿に、同一株主番号で記載のある株主様。当社株式の「買増し」をされた場合、保有期間は最初に100株以上を保有された時点から継続カウントいたします。 ■贈呈時期 当社定時株主総会終了後の6月下旬発送予定	100	高	高利回り要確認	配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
5942	日本フイルコン	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	599.0	4.67	28.0	4.62	28.0	4.67	配当あり	いいえ		0.5	115.4	640.0	487.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5943	ノーリツ	プライム（内国株式）	3550	金属製品	3	建設・資材	6	TOPIX Small 1	2363.0	3.98	94.0	4.1	94.0	3.98	配当あり	いいえ	32.22	0.76	1079.6	2600.0	1821.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5945	天龍製鋸	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	2500.0	6.64	166.0	6.64	166.0	6.64	配当あり	いいえ	13.66	0.57	223.3	2700.0	1900.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5946	長府製作所	プライム（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	2019.0	2.28	46.0	2.29	46.0	2.28	配当あり	いいえ	31.54	0.49	686.5	2222.0	1810.0	Consumer Cyclical	あり	オリジナルQUOカード: 100株以上 | 【1年以上保有】 2,000円相当 | ■継続保有期間について 「保有期間１年以上」とは、株主名簿基準日(6月30日および12月31日)の株主名簿に連続３回以上記載された同一株主番号の株主様をいいます。 / 500株以上 | 【1年以上保有】 3,000円相当 / 1,000株以上 | 【1年以上保有】 5,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
5947	リンナイ	プライム（内国株式）	3550	金属製品	3	建設・資材	4	TOPIX Mid400	3588.0	2.95	106.0	2.99	106.0	2.95	配当あり	いいえ	13.8	1.13	4954.0	4456.0	3211.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
5949	ユニプレス	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	1220.0	5.74	70.0	5.79	70.0	5.74	配当あり	いいえ		0.41	543.9	1505.0	955.0	Consumer Cyclical	あり	株主優待ポイント: 100株以上 | 【1年以上保有株主】 1,000ポイント 【2年以上保有株主】 2,000ポイント 【3年以上保有株主】 3,000ポイント | ※1ポイント＝1円相当 交換品は、グルメ、スイーツ、雑貨、 寄付、QUOカードなど。 ■継続保有期間について 保有期間は、同一の株主番号が基準日（3月31日）の株主名簿に継続して記載されている年数を指します。 / 300株以上 | 【1年未満保有株主】 1,000ポイント 【1年以上保有株主】 2,000ポイント 【2年以上保有株主】 3,000ポイント 【3年以上保有株主】 4,000ポイント / 500株以上 | 【1年未満	100	高			OK	OK	OK	通常掲載可	OK	OK
5950	日本パワーファスニング	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	142.0	1.76	2.5	1.79	2.5	1.76	配当あり	いいえ		0.91	20.3	238.0	136.0	Industrials	あり	QUOカード: 500株以上 | 【1年以上保有】 1,000円相当 | ■継続保有期間について 株主優待の割当基準日（毎年12月末日）において、同一株主番号にて、6月末日および12月末日時点の当社株主名簿に、連続して3回以上記載または記録されていることを指します。 ■贈呈時期 毎年3月 / 1,000株以上 | 【1年以上保有】 3,000円相当	500	高			OK	OK	OK	通常掲載可	OK	OK
5951	ダイニチ工業	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1192.0	2.35	28.0	2.48	28.0	2.35	配当あり	いいえ	12.81	0.65	192.9	1192.0	645.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
5952	アマテイ	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	178.0	2.81	5.0	2.78	5.0	2.81	配当あり	いいえ	14.31	1.34	21.1	285.0	161.0	Industrials	あり	QUOカード: 1,000株以上 | 【1年以上保有】 3,000円相当 | ■継続保有期間について ３月末日、９月末日時点の当社株主名簿に、同一株主番号で 1,000株以上の保有記録が継続して３回以上記載または記録されていることが条件となります。 ■贈呈時期 毎年6月発送の「定時株主総会招集ご通知」に同封	1000	高			OK	OK	OK	通常掲載可	OK	OK
5955	ワイズホールディングス	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	77.0	1.3	1.0	1.28	1.0	1.3	配当あり	いいえ	27.8	0.86	102.7	155.0	75.0	Industrials	あり	プレミアム優待倶楽部ポイント: 5,000株以上 | 【初年度付与】 3,000ポイント 【2年目以降付与】 3,300ポイント | ※毎年3月末に株主名簿に記載されている株主に贈呈。 （贈呈は5月） ※ポイントは、株主専用 WEB サイト「ヤマシナ・プレミアム優待倶楽部」において、食品、電化製品、ギフト、旅行・体験など 3,000点以上の商品からポイント数に応じて交換可能です。 ■継続保有期間について 3月末日の株主名簿に、同一株主番号で連続2回以上かつ5,000株以上お持ちの株主さまとして記載された方。 ※ポイントは最大2年間有効。 ※1ポイント≒1円相当。 ※プレミアム優待倶楽部では、株	5000	高			OK	OK	OK	通常掲載可	OK	OK
5956	トーソー	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	559.0	2.33	13.0	2.33	13.0	2.33	配当あり	いいえ	7.37	0.31	49.4	842.0	520.0	Consumer Cyclical	あり	図書カード、株主優待カタログ: 100株以上 | 【1年以上保有】 図書カード（1,000円相当） | ※優待商品について 専用WEBサイトより、食品や生活用品、自社グループ商品の中から、好きな商品を選択。 インドネシア共和国における「植林活動への寄付」も選択可能。 ■継続保有期間について 同じ株主番号で株主名簿基準日（毎年3月31日及び9月30日）の株主名簿に、1単元（100株）以上の保有を下記のとおり、連続で記載されていることをいいます。 1年以上継続保有：連続して3回以上 3年以上継続保有：連続して7回以上 ■贈呈時期 毎年6月の定時株主総会終了後に案内状を送付。 / 300株以上 | 	100	高			OK	OK	OK	通常掲載可	OK	OK
5957	日東精工	プライム（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	791.0	3.03	24.0	3.08	24.0	3.03	配当あり	いいえ	13.33	0.79	287.1	816.0	554.0	Industrials	あり	地域特産品または、デジタルギフト: 500株以上 | ◇いずれかを選択 【1年以上保有】 1、特産品　3,000円相当 2、giftee Box　2,000ポイント | ※1、綾部市特産品はデジタルカタログギフト上の商品を選択いただく形式を予定。 ※2、「giftee Box」はデジタルギフトであり、様々なラインナップの中から贈呈された「ギフトポイント」内でお好きな商品と交換することができます。 ※3、「あやべ特別市民制度」とは、綾部市が取り組む特産品等を年３回発送する制度です。 ■継続保有期間について 毎年12月末日および６月末日における当社株主名簿に、基準日（毎年12月末日）から遡って、同	500	高			OK	OK	OK	通常掲載可	OK	OK
5958	三洋工業	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	4370.0	5.03	220.0	5.02	220.0	5.03	配当あり	いいえ	9.11	0.59	122.5	5400.0	3765.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5959	岡部	プライム（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	915.0	3.5	32.0	3.54	32.0	3.5	配当あり	いいえ	12.75	0.67	405.5	1068.0	814.0	Industrials	あり	オリジナルQUOカード: 200株以上 | 【1年以上継続保有】 1,000円相当 | ■継続保有期間について 保有期間1年以上継続とは、毎年12月31日を基準日として、6月30日および12月31日の当社株主名簿に同一株主番号で連続3回以上記載または記録されていることといたします。なお、保有期間が1年以上であっても、保有株式数が条件に満たない時期があった場合は、株主優待を受けることはできません。 / 1,000株以上 | 【1年以上継続保有】 2,000円相当 / 5,000株以上 | 【1年以上継続保有】 4,000円相当	200	高			OK	OK	OK	通常掲載可	OK	OK
5962	浅香工業	スタンダード（内国株式）	3800	その他製品	10	情報通信・サービスその他	-	-	1884.0	2.65	50.0	2.65	50.0	2.65	配当あり	いいえ	4.41	0.39	18.1	2120.0	1570.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5965	フジマック	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1147.0	3.49	40.0	3.52	40.0	3.49	配当あり	いいえ	6.41	0.81	150.3	1325.0	959.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
5966	京都機械工具	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	2540.0	3.15	80.0	3.14	80.0	3.15	配当あり	いいえ	12.24	0.49	61.4	2694.0	2375.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5967	ＴＯＮＥ	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	424.0	2.12	9.0	2.12	9.0	2.12	配当あり	いいえ	13.13	0.75	91.9	655.0	423.0	Industrials	あり	自社ＥＣサイト割引: 100株以上 | ◇「ＴＯＮＥ ＡＬＰＨＡストア」に掲載されたＴＯＮＥ製品をプレミアム優待価格にて購入できる権利を贈呈	100	高			OK	OK	OK	通常掲載可	OK	OK
5969	ロブテックス	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1180.0	5.08	60.0	5.04	60.0	5.08	配当あり	いいえ	17.93	0.44	22.0	1600.0	1153.0	Industrials	あり	QUOカード: 100株以上 | 1,000円相当 | ■贈呈時期 毎年6月	100	高			OK	OK	OK	通常掲載可	OK	OK
5970	ジーテクト	プライム（内国株式）	3550	金属製品	3	建設・資材	6	TOPIX Small 1	2054.0	4.77	98.0	4.77	98.0	4.77	配当あり	いいえ	6.54	0.39	879.4	2233.0	1725.0	Consumer Cyclical	あり	QUOカード: 300株以上 | 【1年以上保有株主】 1,000円相当 【2年以上保有株主】 2,000円相当 【3年以上保有株主】 3,000円相当 | ■継続保有期間について 権利が確定する3月末日現在の株主名簿を含む、過去の3月末日、6月末日、9月末日及び12月末日現在の株主名簿へ、同一の株主番号で規定回数以上を連続して記載されること。 1年以上継続保有：連続して5回以上 2年以上継続保有：連続して9回以上 3年以上継続保有：連続して13回以上 ■贈呈時期 毎年6月 / 500株以上 | 【1年以上保有株主】 3,000円相当 【2年以上保有株主】 4,000円相当 【3年以上保有株主	300	高			OK	OK	OK	通常掲載可	OK	OK
5971	共和工業所	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	8080.0	0.99	80.0	1.0	80.0	0.99	配当あり	いいえ	12.18	0.61	105.2	8150.0	5330.0	Industrials	あり	QUOカードPay: 100株以上 | 1,000円相当 | ■贈呈時期 毎年7月発送の定時株主総会決議ご通知に同封。	100	高			OK	OK	OK	通常掲載可	OK	OK
5973	トーアミ	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	607.0	2.97	18.0	2.96	18.0	2.97	配当あり	いいえ	19.82	0.31	34.4	689.0	505.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5974	中国工業	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	870.0	2.64	23.0	2.64	23.0	2.64	配当あり	いいえ	9.07	0.48	28.4	968.0	534.0	Utilities	なし			高			OK	OK	OK	通常掲載可	OK	OK
5975	東プレ	プライム（内国株式）	3550	金属製品	3	建設・資材	6	TOPIX Small 1	2703.0	3.7	100.0	3.78	100.0	3.7	配当あり	いいえ	7.22	0.55	1307.3	3015.0	1857.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
5976	高周波熱錬	プライム（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	1279.0	5.63	72.0	5.62	72.0	5.63	配当あり	いいえ	32.21	0.72	415.0	1512.0	1078.0	Basic Materials	あり	QUOカード: 100株以上 | 【1年以上保有】※ 1,000円相当 （公益社団法人国土緑化推進機構 「緑の募金」付） | ■継続保有期間について 基準日である3月31日および9月30日現在の当社株主名簿に同一株主番号で、3回以上連続して記載されている株主様が対象となります。	100	高			OK	OK	OK	通常掲載可	OK	OK
5981	東京製綱	プライム（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	1944.0	3.6	70.0	3.56	70.0	3.6	配当あり	いいえ	8.69	0.73	299.8	2162.0	1246.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5982	マルゼン	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	3800.0	3.29	125.0	3.27	125.0	3.29	配当あり	いいえ	11.54	1.16	604.3	4255.0	3300.0	Industrials	あり	QUOカード、ジェフグルメカード: 300株以上 | QUOカード 1,000円相当（年間 2,000円相当） | ■贈呈時期 確定日2月末：5月下旬 確定日8月末：11月上旬 / 1,000株以上 | ジェフグルメカード 3,000円相当（年間 6,000円相当） / 10,000株以上 | ジェフグルメカード 5,000円相当（年間 10,000円相当）	300	高			OK	OK	OK	通常掲載可	OK	OK
5983	イワブチ	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	13690.0	2.41	330.0	2.41	330.0	2.41	配当あり	いいえ	15.4	0.7	142.6	16160.0	6300.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5984	兼房	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	712.0	3.23	23.0	3.23	23.0	3.23	配当あり	いいえ	9.59	0.32	99.0	940.0	651.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5985	サンコール	スタンダード（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	1800.0	1.67	30.0	1.55	30.0	1.67	配当あり	いいえ	8.78	1.59	545.2	2415.0	289.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
5986	モリテック　スチール	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	227.0	2.64	6.0	2.59	6.0	2.64	配当あり	いいえ	4.88	0.32	50.9	279.0	187.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5987	オーネックス	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1860.0	1.08	20.0	1.07	20.0	1.08	配当あり	いいえ	13.19	0.55	30.8	2866.0	1563.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5988	パイオラックス	プライム（内国株式）	3550	金属製品	3	建設・資材	6	TOPIX Small 1	1559.0	5.9	92.0	5.95	92.0	5.9	配当あり	いいえ		0.58	375.9	1885.0	1505.0	Consumer Cyclical	あり	グルメギフト券、QUOカード※2026年3月末より実施: 100株以上 | 【1年以上保有】 QUOカード　500円相当 【3年以上保有】 QUOカード　1,000円相当 | ■継続保有期間について 株主名簿基準日（9月30日現在および3月31日現在）の株主名簿に、同一株主番号で連続して所定の回数以上記載されている場合をいいます。 1年以上継続保有：連続して3回以上 3年以上継続保有：連続して7回以上 【発送時期】 毎年6月頃 / 300株以上 | 【1年以上保有】 グルメギフト券　3,000円相当 【3年以上保有】 QUOカード　2,000円相当 グルメギフト券　3,000円相当 / 1,0	100	高			OK	OK	OK	通常掲載可	OK	OK
5989	エイチワン	プライム（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	1464.0	4.78	70.0	4.77	70.0	4.78	配当あり	いいえ	3.75	0.52	412.1	1825.0	1144.0	Consumer Cyclical	あり	QUOカード: 300株以上 | 【継続保有期間3年未満】 1,000円相当 【継続保有期間3年以上】 2,000円相当 【継続保有期間5年以上】 3,000円相当 | ■継続保有期間について 毎年3月31日及び9月30日現在の株主名簿に、同一の株主番号で、以下の回数以上連続して記載または記録されたことをいいます。 3年以上：7回、5年以上：11回 ■贈呈時期 毎年、定時株主総会終了後の6月下旬「定時株主総会決議ご通知」に同封。	300	高			OK	OK	OK	通常掲載可	OK	OK
5990	スーパーツール	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1978.0	3.03	60.0	3.03	60.0	3.03	配当あり	いいえ	23.53	0.45	46.7	2100.0	1898.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5991	日本発條	プライム（内国株式）	3550	金属製品	3	建設・資材	4	TOPIX Mid400	3974.0	1.74	69.0	1.72	69.0	1.74	配当あり	いいえ	28.88	1.84	8050.9	4340.0	1555.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
5992	中央発條	スタンダード（内国株式）	3550	金属製品	3	建設・資材	7	TOPIX Small 2	3885.0	2.32	90.0	2.35	90.0	2.32	配当あり	いいえ	7.89	1.12	980.0	4200.0	1658.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
5994	ファインシンター	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	936.0	3.21	30.0	3.11	30.0	3.21	配当あり	いいえ		0.28	40.1	2170.0	810.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5997	協立エアテック	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	873.0	2.29	20.0	2.33	20.0	2.29	配当あり	いいえ	9.14	0.42	42.1	885.0	569.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5998	アドバネクス	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	3050.0	1.64	50.0	1.61	50.0	1.64	配当あり	いいえ	12.2	1.23	125.2	3535.0	780.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6005	三浦工業	プライム（内国株式）	3600	機械	8	機械	4	TOPIX Mid400	3160.0	1.36	43.0	1.35	43.0	1.36	配当あり	いいえ	13.25	1.5	3656.5	3573.0	2737.5	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6013	タクマ	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	3650.0	2.96	108.0	2.91	108.0	2.96	配当あり	いいえ	19.73	2.36	2658.5	3760.0	2004.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6016	ジャパンエンジンコーポレーション	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	8260.0	1.21	100.0	1.18	100.0	1.21	配当あり	いいえ	14.55	10.39	692.5	17090.0	6150.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
