コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
2674	ハードオフコーポレーション	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	2615.0	3.52	92.0	3.47	92.0	3.52	配当あり	いいえ	14.43	1.8	363.8	2658.0	1674.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
2676	高千穂交易	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	2164.0	3.51	76.0	3.51	76.0	3.51	配当あり	いいえ	inf	2.3	404.2	2183.0	1873.0	Industrials	あり	プレミアム優待倶楽部ポイント: 100株以上 | 600ポイント（年間1,200ポイント） | ※ポイントは、お米やブランド牛などのこだわりのグルメ、スイーツや飲料類、銘酒、家電製品、選べる体験ギフトなど、5,000種類以上の商品からお好みの商品をお選びいただけます。 ※ポイントは、6月末日・12月末日において株主名簿に同一の株主番号で連続して2回以上記載された場合にのみ繰り越すことができ、最大4回分まとめて交換することができます。 ※1ポイント1円相当 ※他のプレミアム優待倶楽部導入企業の優待ポイントと合算可能な共通株主優待コイン『WILLsCoin』にも交換できます。 / 200株以上 |	100	高			OK	OK	OK	通常掲載可	OK	OK
2678	アスクル	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1212.0	0.83	10.0	0.82	10.0	0.83	配当あり	いいえ		1.95	1085.2	1667.0	1051.0	Consumer Cyclical	あり	割引クーポン: 100株以上 | LOHACOで利用できる2,000円割引クーポン（年間2回） （500円割引クーポン×4枚） ※税込501円以上の商品が対象。（1商品1数量につきクーポン1回の利用） ■発送時期 1月中旬	100	高			OK	OK	OK	通常掲載可	OK	OK
2681	ゲオホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	2034.0	1.67	34.0	1.64	34.0	1.67	配当あり	いいえ	9.27	0.83	809.2	2146.0	1531.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
2683	魚喜	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1001.0	1.0	10.0	1.0	10.0	1.0	配当あり	いいえ	82.05	2.8	25.2	1065.0	990.0	Consumer Defensive	あり	自社取扱水産加工品: 100株以上 | 【5年未満保有】 ・オリジナルカレー2個セット または、申込（2,000円相当） ・食事券 ・クーポン 【5年以上保有】 ・漬け魚セット または、申込（5,000円相当） ・食事券 ・クーポン ・塩数の子 ・日本酒 300ml 2本 | ※塩数の子は、抽選で上限 1,000個 ■継続保有期間について 「3年以上保有」とは、毎年8月末日を基準日とし、半期ごと（2月末日及び8月末日）の当社株主名簿に100株以上の保有記録が同一株主番号で7回以上連続している場合をいいます。 ■12月上旬発送 / 500株以上 | ・漬魚セット または、申込（5,000円相当）	100	高			OK	OK	OK	通常掲載可	OK	OK
2685	アンドエスティＨＤ	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	3460.0	2.6	90.0	2.7	90.0	2.6	配当あり	いいえ	16.81	1.96	1596.0	3580.0	2569.0	Consumer Cyclical	あり	買物優待券: 100株以上 | 【2年未満保有株主】 1,500円相当 【2年以上保有株主】 2,500円相当 | ※2028年2月以降は継続保有期間を2年から3年に変更。 ■日本国内のアンドエスティHDグループの店舗で利用可能。 ※「株主様ご優待券」をご利用いただけるブランドおよび店舗は､随時変更となる可能性があります｡ ■継続保有期間について 「3年以上保有」とは、毎期末の2月末日時点と毎中間期末の8月末日時点の「株主名簿」において、同一の株主番号で連続7回以上、1単元（100株）以上を保有し続けられた記録を基準といたします。 / 500株以上 | 【2年未満保有株主】 5,000円相当 	100	高			OK	OK	OK	通常掲載可	OK	OK
2686	ジーフット	スタンダード（内国株式）	6100	小売業	14	小売	-	-	297.0						配当未取得			-5.36	126.4	319.0	275.0	Consumer Cyclical	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2687	シー・ヴイ・エス・ベイエリア	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	475.0	4.21	20.0	4.21	20.0	4.21	配当あり	いいえ		0.75	23.4	660.0	471.0	Consumer Defensive	あり	自社運営ホテル割引券: 100株以上 | 2月末：1枚／2,000円相当 8月末：1枚／1,000円相当 | ■2月：1枚2,000円相当 8月：1枚1,000円相当 自社運営の全ホテルにて利用可能。 ■継続保有期間について ２月末時点において、同一株主番号にて２年以上継続（四半期毎に判定）保有されている株主様となります。 ■贈呈時期 確定日2月末：5月末 確定日8月末：11月下旬 / 200株以上 | 【2年未満保有】 2月末：3枚／6,000円相当 8月末：1枚／1,000円相当 【2年以上保有】 2月末：4枚／8,000円相当 8月末：1枚／1,000円相当 / 500株以上 | 【2年	100	高			OK	OK	OK	通常掲載可	OK	OK
2689	オルバヘルスケアホールディングス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	2010.0	3.98	80.0	3.97	80.0	3.98	配当あり	いいえ	9.67	0.95	119.2	2238.0	1980.0	Healthcare	あり	QUOカード: 100株以上 | 【1年以上保有株主】 1,000円相当 【3年以上保有株主】 2,000円相当額 | ■継続保有期間について ・1年以上3年未満：当年の基準日の株主名簿に記載されている方で、前年の基準日において同一の株主番号が継続して記載されている方で、前々年・前々々年の基準日において同一の株主番号が継続して記載されていない方 ・3年以上：当年の基準日の株主名簿に記載されている方で、前年・前々年・前々々年の基準日において同一の株主番号が継続して記載されている方 ■贈呈時期 毎年9月の株主総会終了後に発送する「定時株主総会決議ご通知」に同封。 / 1,000株以上 | 【1年以	100	高			OK	OK	OK	通常掲載可	OK	OK
268A	リガク・ホールディングス	プライム（内国株式）	3750	精密機器	9	電機・精密	6	TOPIX Small 1	2536.0	0.75	19.0	0.68	19.0	0.75	配当あり	いいえ	59.6	6.57	5742.1	3400.0	717.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2693	ＹＫＴ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	349.0	1.43	5.0	1.39	5.0	1.43	配当あり	いいえ	72.86	0.5	40.5	548.0	221.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2694	焼肉坂井ホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	70.0	0.71	0.5	0.71	0.5	0.71	配当あり	いいえ		2.65	165.0	75.0	69.0	Consumer Cyclical	あり	自社グループ優待券、優待割引券: 100株以上 | 優待割引券 10%割引 2枚(年間4枚) | ※ジー・コミュニケーション グループ業態の全店舗で利用可能。 ■贈呈時期 3月末基準：2026年7月上旬まで 9月末基準：2026年12月上旬まで / 2,000株以上 | 優待割引券 15%割引 2枚(年間4枚)	100	高			OK	OK	OK	通常掲載可	OK	OK
2695	くら寿司	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1574.0	0.95	15.0	0.99	15.0	0.95	配当あり	いいえ	35.91	1.85	1251.1	2097.5	1514.0	Consumer Cyclical	あり	優待食事券: 100株以上 | 1,000円相当 | ■贈呈時期 7月上旬 / 200株以上 | 2,500円相当 / 400株以上 | 5,000円相当 / 800株以上 | 10,000円相当 / 2,000株以上 | 20,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
2698	キャンドゥ	スタンダード（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	3405.0	0.5	17.0	0.51	17.0	0.5	配当あり	いいえ	121.91	5.17	544.8	3925.0	3110.0	Consumer Defensive	あり	株主優待券: 100株以上 | 2,000円＋税 （100円＋税×20枚） | ※100円＋消費税分の優待券 ※自社店舗で現金と併用または 優待券のみ利用可 ■継続保有期間について 【3年以上保有】とは、3年以上継続して8月末日時点の株主名簿に同一株主番号で4回以上連続して記載または記録されていること（2023年8月権利確定日より300株以上を継続保有）。 【送付時期】 11月末 《有効期限》 12月1日より1年間 / 300株以上 | 【3年未満保有】 4,000円＋税 （100円＋税×40枚） 【3年以上保有】 6,000円＋税 （100円＋税×60枚） / 500株以上 | 【3年未満保	100	高			OK	OK	OK	通常掲載可	OK	OK
269A	Ｓａｐｅｅｔ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2205.0						配当未取得		19.47	5.49	36.1	3525.0	1965.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2700	木徳神糧	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1790.0	2.79	50.0	2.77	50.0	2.79	配当あり	いいえ	2.65	0.71	146.4	6600.0	1719.0	Consumer Defensive	あり	米製品: 1,000株以上 | ５㎏相当の米穀製品等 | ◇社会貢献活動に対する寄付の選択も可能。（優待相当額と同額を当社名義にて寄付） ※贈呈：10月頃 / 2,000株以上 | ・５㎏相当の米穀製品等 ・「切り餅」750g ２袋 ※「切り餅」は12月中頃までに贈呈	500	高			OK	OK	OK	通常掲載可	OK	OK
2702	日本マクドナルドホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	7460.0	0.86	64.0	0.86	64.0	0.86	配当あり	いいえ	29.22	3.49	9918.7	8780.0	5770.0	Consumer Cyclical	あり	優待食事券: 100株以上 | 【1年以上保有】 1冊（年間 2冊） | ・バーガー類、サイドメニュー、ドリンクの商品お引換券が6枚ずつで1冊。 ■継続保有期間について 継続して１年以上保有する株主様とは、6月30日および12月31日の当社株主名簿に、同一株主番号で3回以上連続して100株以上の保有が記載または記録されている株主様といたします。 ■贈呈時期 確定日6月末：9月下旬 確定日12月末：翌年3月末 / 300株以上 | 【1年以上保有】 3冊（年間 6冊） / 500株以上 | 【1年以上保有】 5冊（年間 10冊）	100	高			OK	OK	OK	通常掲載可	OK	OK
2705	大戸屋ホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	7500.0	0.53	40.0	0.54	40.0	0.53	配当あり	いいえ	44.05	13.25	544.4	8100.0	5250.0	Consumer Cyclical	あり	優待ポイントカード: 100株以上 | 4,000ポイント | ■大戸屋店舗での利用に加え、コロワイドグループの各店舗（一部店舗を除く）でも利用可能です。 ※1ポイント1円として利用できます。 ■贈呈時期 9月末：12月に発行 3月末：6月に発行 / 500株以上 | 20,000ポイント	100	高			OK	OK	OK	通常掲載可	OK	OK
2708	久世	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1895.0	2.37	45.0	2.39	45.0	2.37	配当あり	いいえ	4.98	0.91	87.7	2449.0	1586.0	Consumer Defensive	あり	お米: 100株以上 | 2.5kg | ■贈呈時期 10月頃 / 1,000株以上 | 5kg / 3,000株以上 | 10kg	100	高			OK	OK	OK	通常掲載可	OK	OK
2721	ジェイホールディングス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	117.0						配当未取得			7.98	12.0	288.0	107.0	Real Estate	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2722	ＩＫホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	353.0	2.55	9.0	2.56	9.0	2.55	配当あり	いいえ	11.11	1.03	26.7	575.0	349.0	Consumer Defensive	あり	買物優待券、自社製品: 100株以上 | 【1年以上保有株主】 ・鰹昆亭の和風だし等（2,000円相当） | ※お買物券は、株主優待専用WEBサイトにて利用可能。 ■継続保有期間について 継続保有期間1年以上の株主様とは、半期ごとに作成する株主名簿に同一株主番号にて3回連続(5月31日現在の株主名簿に2回、11月30日現在の株主名簿に1回)で記載された株主様とします。 / 500株以上 | 【1年以上保有株主】 お買物券（4,000円相当） / 1,000株以上 | 【1年以上保有株主】 お買物券（10,000円相当）	100	高			OK	OK	OK	通常掲載可	OK	OK
2726	パルグループホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1463.0	2.73	40.0	2.74	40.0	2.73	配当あり	いいえ	14.34	3.04	2540.4	2948.0	1325.0	Consumer Cyclical	あり	株主優待券: 100株以上 | 2枚 | ・各宿泊施設の宿泊基本プラン料金の50％割引で利用可能。 1、くろしお想（和歌山県白浜） 2、鬼怒川温泉ホテル（栃木県日光） 3、鬼怒川金谷ホテル（栃木県日光） 4、セトレならまち（奈良猿沢池） ※本券1枚につき1泊4名まで 《利用期間》 毎年6月1日から翌年5月31日まで / 200株以上 | 4枚 / 500株以上 | 6枚 / 1,000株以上 | 10枚	100	高			OK	OK	OK	通常掲載可	OK	OK
2730	エディオン	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	2254.0	2.22	50.0	2.2	50.0	2.22	配当あり	いいえ	15.45	1.02	2383.4	2699.0	1888.0	Consumer Cyclical	あり	ギフトカード: 100株以上 | 【1年未満保有】 3,000円相当 【1年以上保有】 4,000円相当 【2年以上保有】 5,000円相当 【3年以上保有】 6,000円相当 | ※エディオングループ全店舗で利用可能。 ※ギフトカードに設定（チャージ）された金額を限度として利用できる。 ■継続保有期間について 長期保有の対象となる株主様は、同一株主番号で連続して複数回、３月末日および９月末日の株主名簿に記録された1単元（100株）以上ご所有の株主様となります。１年以上２年未満保有の場合は３回記載、２年以上３年未満保有の場合は５回記載、３年以上保有の場合は７回以上記載された株主様を対象といたし	100	高			OK	OK	OK	通常掲載可	OK	OK
2733	あらた	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	2437.0	4.6	112.0	4.64	112.0	4.6	配当あり	いいえ	8.05	0.66	815.8	3275.0	2369.0	Consumer Cyclical	あり	QUOカード: 100株以上 | 1,000円相当(年間 2,000円相当) | ■贈呈時期 確定日3月末：6月下旬 確定日9月末：11月下旬	100	高			OK	OK	OK	通常掲載可	OK	OK
2734	サーラコーポレーション	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	1062.0	3.11	33.0	3.15	33.0	3.11	配当あり	いいえ	11.61	0.72	674.8	1228.0	908.0	Industrials	あり	株主優待ポイント: 500株以上 | 【3年未満保有】 1,000ポイント 【3年以上保有】 1,500ポイント 【5年以上保有】 2,000ポイント | ※1ポイント＝1円相当 ※ポイントは「株主優待カタログ」から好きな商品を選択・交換できる。 ◆以下の施設で金券と交換して利用可能 サーラグループが運営する所定の店舗・施設(ホテル、飲食店、ガソリンスタンド、雑貨店、サーラプラザ等) ■継続保有期間について 保有期間は5月末および11月末の株主名簿に同一株主番号で記載・記録された回数を確認し、継続保有状況を判定いたします。なお、保有期間３年以上は連続して７回以上、保有期間５年以上は連続して11	500	高			OK	OK	OK	通常掲載可	OK	OK
2735	ワッツ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	611.0	2.45	15.0	2.46	15.0	2.45	配当あり	いいえ	9.75	0.6	81.1	724.0	591.0	Consumer Defensive	なし			高			OK	OK	OK	通常掲載可	OK	OK
2736	フェスタリアホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	656.0	1.07	7.0	1.04	7.0	1.07	配当あり	いいえ	17.58	1.36	23.5	737.0	558.0	Consumer Cyclical	あり	オリジナルジュエリー、買物優待券: 100株以上 | ・割引クーポン（10,000円相当） | ※自社商品：自社ブランドのオリジナルジュエリー。 ※割引クーポン：festaria ONLINE SHOP 限定で、本体価格 20,000円以上の商品購入に利用可能。 ※特別優待券：festaria ONLINE SHOP 限定で、1回限り利用可能。1回の注文で複数の商品を合算して利用。（会計時は1円以上の支払いが必要となります） 《送付時期》 申し込みハガキが決議通知に同封され送付。 （11月下旬：株主総会終了後に発送予定） / 300株以上 | ◇どちらかを選択 1、自社商品（10,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
2737	トーメンデバイス	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	18470.0	3.25	600.0	3.22	600.0	3.25	配当あり	いいえ	12.55	2.12	1256.1	18800.0	5750.0	Technology	あり	株主優待商品: 100株以上 | ◆下記より1点を選択 ・オリーブオイル＆バラエティオイル詰め合わせ 5本入り ・QUOカード／QUOカードPay 2,000円相当 ・日本赤十字社への寄付　2,000円分 | ■継続保有期間について ３年以上継続保有の確認は、３月末および９月末の当社株主名簿に、同一株主番号で記録された株主様といたします。 ■発送時期 翌年1月末頃 / 200株以上 | ◆下記より1点を選択 ・オホーツク FOOD Lab 5パックギフトセット ・ヘルシーオイル＆しぼりたて生しょうゆ6本入り ・NISHIKIYA KITCHEN定番のカレーギフトセット ・QUOカード／QUOカ	100	高			OK	OK	OK	通常掲載可	OK	OK
2742	ハローズ	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	3595.0	2.0	72.0	1.99	72.0	2.0	配当あり	いいえ	8.58	0.97	767.5	5290.0	3580.0	Consumer Defensive	あり	買物優待券、QUOカード: 100株以上 | ■自社店舗地域に在住の株主 優待券 1,000円相当（500円券×2枚） ■自社店舗以外在住の株主 QUOカード 1,000円相当 | ◆優待券送付地域 広島県、岡山県、 愛媛県、香川県、 徳島県、兵庫県 ※自社店舗所在の 市町村及び隣接す る市町村以外に在 住の株主について は優待券に代えて 「QUOカード」を 送付する。 ■贈呈時期 5月末頃 / 500株以上 | ■自社店舗地域に在住の株主 優待券 5,000円相当（500円券×10枚） ■自社店舗以外在住の株主 QUOカード 5,000円相当 / 1,000株以上 | ■自社店舗地域に在住の	100	高			OK	OK	OK	通常掲載可	OK	OK
2747	北雄ラッキー	スタンダード（内国株式）	6100	小売業	14	小売	-	-	3100.0	1.61	50.0	1.63	50.0	1.61	配当あり	いいえ	36.18	0.99	39.2	3480.0	2943.0	Consumer Defensive	あり	JCBギフトカード、北海道特産品: 100株以上 | ＪＣＢギフトカード 1,000円相当 / 200株以上 | ◆以下より1点を選択 1、ＪＣＢギフトカード 5,000円相当 2、北海道特産品 / 1,000株以上 | ◆以下より1点を選択 1、ＪＣＢギフトカード 10,000円相当 2、北海道特産品	100	高			OK	OK	OK	通常掲載可	OK	OK
2749	ＪＰホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	577.0	4.51	26.0	4.6	26.0	4.51	配当あり	いいえ	11.53	2.15	494.1	797.0	522.0	Industrials	あり	QUOカード: 500株以上 | 【6カ月以上保有】 10,000円相当 | ■継続保有期間について 基準日（毎年３月末日および９月末日）現在において６ヶ月以上継続保有し、同一の株主番号で２回連続で株主名簿に５単元（500 株）以上の保有が記載または記録された株主様が対象となります。 ■贈呈時期 権利確定日から3カ月以内	500	高			OK	OK	OK	通常掲載可	OK	OK
274A	ガーデン	スタンダード（内国株式）	6100	小売業	14	小売	-	-	2198.0	4.09	90.0	4.09	90.0	4.09	配当あり	いいえ	27.17	2.0	157.2	2649.0	2036.0	Consumer Cyclical	あり	食事券: 100株以上 | 【半年未満保有】 1枚(年間　2枚） 【半年以上保有】 2枚(年間　4枚） | ※壱角家・山下本気うどん全店で使える全商品１品無料（セットメニュー含む） ※一部店舗のみのイベントメニューを除く ■継続保有期間について 半年以上継続保有とは、同じ株主番号で２月末日及び８月末日時点の当社株主名簿に、連続して２回以上記載又は記録されていることを指します。 / 200株以上 | 【半年未満保有】 2枚(年間　4枚） 【半年以上保有】 3枚(年間　6枚） / 400株以上 | 【半年未満保有】 3枚(年間　6枚） 【半年以上保有】 5枚(年間　10枚）	100	高			OK	OK	OK	通常掲載可	OK	OK
2750	石光商事	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1221.0	4.1	50.0	4.1	50.0	4.1	配当あり	いいえ	7.49	0.71	94.9	1547.0	1089.0	Consumer Defensive	あり	自社取扱製品: 300株以上 | 2,000円相当 | 【贈呈時期】 7月上旬 / 1,000株以上 | 4,000円相当	300	高			OK	OK	OK	通常掲載可	OK	OK
2751	テンポスホールディングス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	3710.0	0.24	9.0	0.25	9.0	0.24	配当あり	いいえ	24.01	2.51	446.7	4070.0	3310.0	Consumer Cyclical	あり	優待食事券: 100株以上 | 【1年以上保有】 1,000円相当×3枚 【3年以上保有】 1,000円相当×8枚 | ※子会社店舗で利用可能。 利用条件等は各店舗によって異なるため、以下をご確認ください。 https://www.tenpos.co.jp/ir/prices/library/shop/ https://asakuma.farm/	100	高			OK	OK	OK	通常掲載可	OK	OK
2752	フジオフードグループ本社	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1158.0	0.26	3.0	0.26	3.0	0.26	配当あり	いいえ	665.52	6.78	593.7	1194.0	1045.0	Consumer Cyclical	あり	自社オリジナル商品詰合せ: 100株以上 | ◆以下より1点を選択（3,000円相当） 1、自社ＰＢ商品 2、株主優待食事券（3,000円相当） | ■贈呈時期 確定日6月末：申込書を9月に発送 確定日12月末：申込書を1月末に発送 / 300株以上 | ◆以下より1点を選択（6,000円相当） 1、自社ＰＢ商品 2、株主優待食事券（6,000円相当） / 1,000株以上 | ◆以下より1点を選択（12,000円相当） 1、自社ＰＢ商品 2、株主優待食事券（12,000円相当）	100	高			OK	OK	OK	通常掲載可	OK	OK
2753	あみやき亭	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	1355.0	2.51	34.0	2.55	34.0	2.51	配当あり	いいえ	21.94	1.24	278.4	1595.0	1267.0	Consumer Cyclical	あり	株主優待券、お米引換: 100株以上 | 株主優待券 1,000円相当 | ◇利用可能店 レストラン事業「感動の肉と米」と株式会社ニュールックを除く、グループの全業態が対象。 ■継続保有期間について 継続保有期間3年以上で保有株式数1単元（100株）以上かつ株主名簿基準日（9月30日、3月31日）の株主名簿に同一株主番号で連続7回以上記載されたことが条件となります。 ■贈呈時期 毎年7月上旬 / 200株以上 | 株主優待券 2,000円相当 (1,000円券×2枚) / 300株以上 | 【3年未満保有】 株主優待券 4,000円相当 (1,000円券×4枚) 【3年以上保有】 株主優待券を	100	高			OK	OK	OK	通常掲載可	OK	OK
2760	東京エレクトロン　デバイス	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	3885.0	3.55	138.0	3.5	138.0	3.55	配当あり	いいえ	14.61	2.17	1144.1	4495.0	2467.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2762	ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	93.0						配当未取得			19.87	37.7	109.0	90.0	Consumer Cyclical	あり	自社商品・割引券: 100株以上 | ①2枚 | ◆指定商品番号および割引券の内容 ①店舗20%割引券 ②アカマル屋の特製ニラ鰹ふりかけ ③お茶漬けの具 ④海鮮加工品アラカルト（海鮮缶詰またはタコ釜めし／イカ釜めし） ⑤天然南まぐろ 切り落とし（250g） ⑥天然南まぐろ 中トロ 切り落とし（250g） ⑦トロビンチョウ切り落とし（250g） ⑧ねぎとろ（250g） ⑨国産うなぎ蒲焼き ⑩干物ギフトセット ※1、割引券は1会計につき1枚の利用となり、割引上限は10,000円とする。 ・他の割引券および金券、インターネットクーポン等との併用はできない。 ※2、「一部離島へ配送する商品」等、詳細は	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2763	エフティグループ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1067.0	6.56	70.0	6.76	70.0	6.56	配当あり	いいえ	4.91	0.9	317.2	1333.0	996.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2764	ひらまつ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	138.0	1.77	2.44	1.74	2.44	1.77	配当あり	いいえ	44.37	1.59	97.5	180.0	107.0	Consumer Cyclical	あり	優待食事割引券、婚礼食事割引券: 100株以上 | 10%割引 | ※1、本人に限り利用可能（同伴者も割引対象）。 ※2、対象期間中は何度でも利用出来る ※3、他の特典・サービスとは併用出来ない。 ※4、パーティー（20人以上の利用）では使用出来ない。 ◇食事券の割引販売：全国の当社レストランで利用できる各店オリジナルの食事券を用意。 （レストラン・料亭における飲食の割引同様、保有株式数に応じて優待価格にて販売） ■権利保有期間 確定日3月末：7月1日～12月31日 確定日9月末：翌年1月1日～6月30日 / 500株以上 | 20%割引	100	高			OK	OK	OK	通常掲載可	OK	OK
2767	円谷フィールズホールディングス	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	1380.0	5.07	70.0	5.15	70.0	5.07	配当あり	いいえ	6.6	1.4	859.1	2498.0	1321.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
2768	双日	プライム（内国株式）	6050	卸売業	13	商社・卸売	4	TOPIX Mid400	5283.0	3.41	180.0	3.44	180.0	3.41	配当あり	いいえ	10.68	1.01	10991.8	7257.0	3507.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2769	ヴィレッジヴァンガードコーポレーション	スタンダード（内国株式）	6100	小売業	14	小売	-	-	847.0						配当未取得			2.73	66.4	1055.0	808.0	Consumer Cyclical	あり	買物優待券: 100株以上 | 【1年未満保有株主】 10,000円相当 (1,000円券×10枚) 【1年以上保有株主】 11,000円相当 (1,000円券×11枚) 【2年以上保有株主】 12,000円相当 (1,000円券×12枚) | ◆利用可能店舗 ※1、自社グループの各店舗で利用可能。 (エステールホールディングスが運営する店舗は利用不可) ※2、オンラインショップでは利用できない。 ※3、買い上げ税込2,000円毎に １枚(1,000円)利用可能。 ※4、お釣りは出ない。 ■継続保有期間について ※1年以上継続保有とは、毎年5月末日及び11月末日の当社株主名簿に連続3回以上同一	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
276A	ククレブ・アドバイザーズ	グロース（内国株式）	8050	不動産業	17	不動産	-	-	3025.0	0.89	27.0	0.89	27.0	0.89	配当あり	いいえ	96.0	3.38	153.0	8190.0	2472.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2776	新都ホールディングス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	89.0						配当未取得		40.83	1.42	47.5	188.0	89.0	Consumer Cyclical	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2778	パレモ・ホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	127.0						配当未取得		85.81	0.97	15.1	179.0	105.0	Consumer Cyclical	あり	株主優待券: 300株以上 | 【1年以上保有】 4枚／2,000円相当 | ◇優待券（1枚500円分）の利用店舗は、レディースアパレルショップ、300円中心のプチプラ雑貨ショップ「illusie300（イルーシーサンマルマル）」及びバッグ専門店「INCENSE（インセンス）」 ※詳しい情報は、ホームページ参照。 ※インターネット販売では使用不可。 ■継続保有期間について 継続保有期間「1年以上」とは、毎年２月20日とその前年の２月20日及び８月20日のすべての基準日において、当社株主名簿に同一株主番号で普通株式３単元(300株)以上の保有が記載または記録されていることといたします。 ■贈呈時	300	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
277A	グロービング	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1969.0	1.52	30.0	1.5	30.0	1.52	配当あり	いいえ	25.51	7.65	559.8	3420.0	1869.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2780	コメ兵ホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	4815.0	2.24	108.0	2.19	108.0	2.24	配当あり	いいえ	9.63	1.42	529.1	6040.0	2650.0	Real Estate	なし			高			OK	OK	OK	通常掲載可	OK	OK
